,algorithm,length,ncomp,nswap,time
1566,insert,4000,3942579,3938586,2.973175048828125
1567,insert,4000,4005300,4001308,3.0021538734436035
1568,insert,4000,4037140,4033150,3.145294189453125
1569,insert,4000,3980315,3976325,3.0813870429992676
1570,merge,4000,42839,47904,0.06559276580810547
1571,merge,4000,42872,47904,0.06552815437316895
1572,merge,4000,42790,47904,0.06503415107727051
1573,merge,4000,42775,47904,0.06556415557861328
1574,merge,4000,42802,47904,0.06631803512573242
1575,merge,4000,42836,47904,0.06558680534362793
1576,merge,4000,42855,47904,0.06598997116088867
1577,merge,4000,42748,47904,0.06555509567260742
1578,merge,4000,42705,47904,0.06471133232116699
1579,merge,4000,42848,47904,0.06563925743103027
1580,quick,4000,56591,33346,0.04298210144042969
1581,quick,4000,52828,31299,0.04074382781982422
1582,quick,4000,58335,31775,0.04444694519042969
1583,quick,4000,60396,35268,0.04568815231323242
1584,quick,4000,55920,30981,0.0419161319732666
1585,quick,4000,57249,33906,0.04329085350036621
1586,quick,4000,55709,32075,0.041893959045410156
1587,quick,4000,56201,35295,0.04405999183654785
1588,quick,4000,54396,34016,0.04189777374267578
1589,quick,4000,57058,32703,0.0426020622253418
1590,dpquick,4000,48264,27322,0.01989603042602539
1591,dpquick,4000,49180,27899,0.020491838455200195
1592,dpquick,4000,50396,26413,0.019876956939697266
1593,dpquick,4000,50845,27306,0.020344257354736328
1594,dpquick,4000,52502,28511,0.021964073181152344
1595,dpquick,4000,50630,28285,0.020183086395263672
1596,dpquick,4000,50465,25105,0.01994609832763672
1597,dpquick,4000,52258,27102,0.020792007446289062
1598,dpquick,4000,49738,26448,0.020939111709594727
1599,dpquick,4000,49739,27220,0.021242856979370117
1600,insert,4100,4250232,4246141,3.1833221912384033
1601,insert,4100,4203156,4199074,3.1306779384613037
1602,insert,4100,4192818,4188731,3.203261137008667
1603,insert,4100,4167468,4163376,3.1122119426727295
1604,insert,4100,4191318,4187229,3.3339500427246094
1605,insert,4100,4251092,4247001,3.2203450202941895
1606,insert,4100,4216620,4212530,3.1876392364501953
1607,insert,4100,4180813,4176718,3.8908300399780273
1608,insert,4100,4176141,4172047,3.155263900756836
1609,insert,4100,4268688,4264599,3.3920540809631348
1610,merge,4100,44010,49208,0.07401680946350098
1611,merge,4100,44053,49208,0.07059717178344727
1612,merge,4100,44077,49208,0.07574677467346191
1613,merge,4100,44002,49208,0.07592391967773438
1614,merge,4100,43940,49208,0.0747530460357666
1615,merge,4100,44061,49208,0.06987380981445312
1616,merge,4100,44011,49208,0.07216787338256836
1617,merge,4100,44037,49208,0.06852412223815918
1618,merge,4100,44061,49208,0.06844115257263184
1619,merge,4100,44019,49208,0.06855607032775879
1620,quick,4100,56442,35196,0.045484066009521484
1621,quick,4100,55586,30514,0.044313907623291016
1622,quick,4100,54832,35612,0.04368114471435547
1623,quick,4100,54653,31749,0.04241490364074707
1624,quick,4100,52315,30528,0.04114675521850586
1625,quick,4100,55390,31104,0.0431981086730957
1626,quick,4100,55220,30615,0.04199385643005371
1627,quick,4100,56186,33645,0.043656110763549805
1628,quick,4100,57815,36018,0.04488396644592285
1629,quick,4100,55839,30530,0.04192399978637695
1630,dpquick,4100,49928,26395,0.02105712890625
1631,dpquick,4100,49316,26572,0.0213010311126709
1632,dpquick,4100,53853,26821,0.021905899047851562
1633,dpquick,4100,48186,28195,0.021138906478881836
1634,dpquick,4100,51305,27158,0.020936012268066406
1635,dpquick,4100,49893,25992,0.021119117736816406
1636,dpquick,4100,50584,27898,0.020956993103027344
1637,dpquick,4100,49472,27925,0.021403789520263672
1638,dpquick,4100,55577,28722,0.021969318389892578
1639,dpquick,4100,51820,29727,0.021292686462402344
1640,insert,4200,4473923,4469732,3.3807480335235596
1641,insert,4200,4320480,4316289,3.589463949203491
1642,insert,4200,4397019,4392829,3.3333890438079834
1643,insert,4200,4400822,4396629,3.248119831085205
1644,insert,4200,4388209,4384016,3.2079050540924072
1645,insert,4200,4429271,4425082,3.2215828895568848
1646,insert,4200,4427870,4423688,3.2025201320648193
1647,insert,4200,4450323,4446129,3.3580210208892822
1648,insert,4200,4520928,4516734,3.3112058639526367
1649,insert,4200,4359142,4354956,3.159626007080078
1650,merge,4200,45276,50608,0.07938289642333984
1651,merge,4200,45304,50608,0.07652616500854492
1652,merge,4200,45315,50608,0.0699319839477539
1653,merge,4200,45230,50608,0.06772303581237793
1654,merge,4200,45285,50608,0.06745195388793945
1655,merge,4200,45306,50608,0.0672767162322998
1656,merge,4200,45268,50608,0.06719589233398438
1657,merge,4200,45304,50608,0.06754207611083984
1658,merge,4200,45270,50608,0.06732177734375
1659,merge,4200,45264,50608,0.06955504417419434
1660,quick,4200,57793,33472,0.04485917091369629
1661,quick,4200,59985,33871,0.04521584510803223
1662,quick,4200,54228,32417,0.041964054107666016
1663,quick,4200,56624,33951,0.04248213768005371
1664,quick,4200,58293,32599,0.043064117431640625
1665,quick,4200,61847,42083,0.04792284965515137
1666,quick,4200,59741,36356,0.0449068546295166
1667,quick,4200,55740,32057,0.041647911071777344
1668,quick,4200,56457,31046,0.04153323173522949
1669,quick,4200,57084,33148,0.04273629188537598
1670,dpquick,4200,53677,30130,0.0208282470703125
1671,dpquick,4200,54972,27871,0.021012306213378906
1672,dpquick,4200,51828,29455,0.021480798721313477
1673,dpquick,4200,63453,32914,0.028704166412353516
1674,dpquick,4200,57993,29092,0.022051095962524414
1675,dpquick,4200,49577,26342,0.021392107009887695
1676,dpquick,4200,52369,28349,0.02667093276977539
1677,dpquick,4200,53765,27322,0.022412776947021484
1678,dpquick,4200,50209,28498,0.020097970962524414
1679,dpquick,4200,53528,29735,0.02103114128112793
1680,insert,4300,4685518,4681224,3.454110860824585
1681,insert,4300,4624576,4620286,3.44643497467041
1682,insert,4300,4709098,4704809,3.6592750549316406
1683,insert,4300,4665959,4661668,3.5676071643829346
1684,insert,4300,4615227,4610936,3.6223371028900146
1685,insert,4300,4665869,4661576,3.655380964279175
1686,insert,4300,4613234,4608944,3.380624771118164
1687,insert,4300,4589544,4585251,3.309837818145752
1688,insert,4300,4617131,4612840,3.406554937362671
1689,insert,4300,4573086,4568793,3.5063960552215576
1690,merge,4300,46471,52008,0.07298398017883301
1691,merge,4300,46473,52008,0.07245421409606934
1692,merge,4300,46486,52008,0.07210493087768555
1693,merge,4300,46475,52008,0.07291698455810547
1694,merge,4300,46423,52008,0.0742650032043457
1695,merge,4300,46520,52008,0.07439374923706055
1696,merge,4300,46512,52008,0.09682297706604004
1697,merge,4300,46469,52008,0.09534001350402832
1698,merge,4300,46467,52008,0.08502602577209473
1699,merge,4300,46572,52008,0.07246279716491699
1700,quick,4300,58930,33119,0.04464888572692871
1701,quick,4300,57486,34543,0.044059038162231445
1702,quick,4300,57576,34449,0.044384002685546875
1703,quick,4300,55370,32787,0.04359912872314453
1704,quick,4300,58140,33275,0.0442051887512207
1705,quick,4300,58772,34632,0.045762062072753906
1706,quick,4300,60050,35848,0.04591703414916992
1707,quick,4300,57248,32187,0.043144941329956055
1708,quick,4300,60652,32866,0.04532790184020996
1709,quick,4300,57308,36498,0.04705619812011719
1710,dpquick,4300,53250,29674,0.022726058959960938
1711,dpquick,4300,55612,29486,0.022655963897705078
1712,dpquick,4300,54827,30745,0.024436235427856445
1713,dpquick,4300,54426,28505,0.021569013595581055
1714,dpquick,4300,53208,27832,0.021159887313842773
1715,dpquick,4300,52034,29125,0.021284818649291992
1716,dpquick,4300,52620,28610,0.02265310287475586
1717,dpquick,4300,55985,27383,0.02340388298034668
1718,dpquick,4300,56979,26501,0.02458786964416504
1719,dpquick,4300,54319,29683,0.024708032608032227
1720,insert,4400,4866978,4862590,3.6886351108551025
1721,insert,4400,4868280,4863887,3.605394124984741
1722,insert,4400,4861494,4857101,3.5927460193634033
1723,insert,4400,4839434,4835046,3.5477139949798584
1724,insert,4400,4907199,4902805,3.721858024597168
1725,insert,4400,4786875,4782488,3.6971240043640137
1726,insert,4400,4750347,4745957,4.008285999298096
1727,insert,4400,4812932,4808544,4.619003772735596
1728,insert,4400,4920868,4916478,4.46874213218689
1729,insert,4400,4887844,4883452,4.10519814491272
1730,merge,4400,47829,53408,0.07885479927062988
1731,merge,4400,47699,53408,0.07436418533325195
1732,merge,4400,47738,53408,0.0755620002746582
1733,merge,4400,47734,53408,0.07883715629577637
1734,merge,4400,47711,53408,0.07330894470214844
1735,merge,4400,47776,53408,0.07414603233337402
1736,merge,4400,47766,53408,0.0797429084777832
1737,merge,4400,47726,53408,0.07526993751525879
1738,merge,4400,47730,53408,0.0755460262298584
1739,merge,4400,47726,53408,0.07457613945007324
1740,quick,4400,59240,35093,0.05143594741821289
1741,quick,4400,66348,36819,0.05032801628112793
1742,quick,4400,62477,39097,0.04992413520812988
1743,quick,4400,59068,32931,0.045896053314208984
1744,quick,4400,57665,32865,0.0455479621887207
1745,quick,4400,60259,34026,0.05347323417663574
1746,quick,4400,59853,36719,0.047753095626831055
1747,quick,4400,62453,38170,0.04894614219665527
1748,quick,4400,58409,36838,0.04696917533874512
1749,quick,4400,59475,33220,0.046671152114868164
1750,dpquick,4400,54335,29672,0.022898197174072266
1751,dpquick,4400,54285,33043,0.022220611572265625
1752,dpquick,4400,54841,27689,0.02564096450805664
1753,dpquick,4400,56781,33522,0.0252988338470459
1754,dpquick,4400,62493,32457,0.025437116622924805
1755,dpquick,4400,53977,27779,0.02209615707397461
1756,dpquick,4400,59366,31147,0.02573394775390625
1757,dpquick,4400,55063,30570,0.023133039474487305
1758,dpquick,4400,56694,31225,0.023005247116088867
1759,dpquick,4400,57638,30211,0.025874853134155273
1760,insert,4500,4964431,4959939,3.8533079624176025
1761,insert,4500,4998478,4993988,3.9504058361053467
1762,insert,4500,5044629,5040137,3.9456329345703125
1763,insert,4500,5107352,5102860,3.825984001159668
1764,insert,4500,5067840,5063345,3.8307483196258545
1765,insert,4500,4964096,4959608,3.6845438480377197
1766,insert,4500,5086754,5082260,4.0735039710998535
1767,insert,4500,4960137,4955646,3.5963690280914307
1768,insert,4500,5153761,5149272,3.732145071029663
1769,insert,4500,5023407,5018917,3.645432233810425
1770,merge,4500,49025,54808,0.07288813591003418
1771,merge,4500,49026,54808,0.0731358528137207
1772,merge,4500,49044,54808,0.07304191589355469
1773,merge,4500,49003,54808,0.07292008399963379
1774,merge,4500,49042,54808,0.07349014282226562
1775,merge,4500,49010,54808,0.07306981086730957
1776,merge,4500,49016,54808,0.0729820728302002
1777,merge,4500,49046,54808,0.07316803932189941
1778,merge,4500,48903,54808,0.07302308082580566
1779,merge,4500,49019,54808,0.07282710075378418
1780,quick,4500,76481,43370,0.0547022819519043
1781,quick,4500,60514,36340,0.04519081115722656
1782,quick,4500,61621,37739,0.04638528823852539
1783,quick,4500,59103,34275,0.043863773345947266
1784,quick,4500,65562,38217,0.04818010330200195
1785,quick,4500,59707,35751,0.04461836814880371
1786,quick,4500,66745,42137,0.04969596862792969
1787,quick,4500,68395,41168,0.05287504196166992
1788,quick,4500,72078,43227,0.05273890495300293
1789,quick,4500,59573,35131,0.0443720817565918
1790,dpquick,4500,56346,32278,0.021786928176879883
1791,dpquick,4500,59565,28727,0.02284693717956543
1792,dpquick,4500,54792,31748,0.023051023483276367
1793,dpquick,4500,56616,32020,0.021885156631469727
1794,dpquick,4500,60512,29692,0.022702932357788086
1795,dpquick,4500,56711,29783,0.02224588394165039
1796,dpquick,4500,58213,33926,0.023869991302490234
1797,dpquick,4500,58959,29391,0.022127866744995117
1798,dpquick,4500,59119,29562,0.022202253341674805
1799,dpquick,4500,57973,31229,0.022788286209106445
1800,insert,4600,5199786,5195192,3.7833120822906494
1801,insert,4600,5327903,5323315,4.027541875839233
1802,insert,4600,5300624,5296034,3.8686699867248535
1803,insert,4600,5159285,5154693,3.7871832847595215
1804,insert,4600,5314163,5309571,4.019681930541992
1805,insert,4600,5217187,5212600,3.889847993850708
1806,insert,4600,5365640,5361045,4.178024053573608
1807,insert,4600,5206541,5201954,4.038541078567505
1808,insert,4600,5312402,5307808,4.0350940227508545
1809,insert,4600,5281203,5276616,4.262679100036621
1810,merge,4600,50236,56208,0.08782815933227539
1811,merge,4600,50210,56208,0.08611798286437988
1812,merge,4600,50253,56208,0.08623814582824707
1813,merge,4600,50209,56208,0.08170390129089355
1814,merge,4600,50346,56208,0.08098101615905762
1815,merge,4600,50212,56208,0.07662796974182129
1816,merge,4600,50247,56208,0.0806422233581543
1817,merge,4600,50292,56208,0.08620190620422363
1818,merge,4600,50268,56208,0.08496594429016113
1819,merge,4600,50276,56208,0.08562612533569336
1820,quick,4600,61297,36561,0.05250096321105957
1821,quick,4600,64287,36888,0.04776787757873535
1822,quick,4600,66935,42328,0.05220389366149902
1823,quick,4600,62482,35290,0.046063899993896484
1824,quick,4600,64362,39304,0.04812884330749512
1825,quick,4600,60285,34599,0.044821977615356445
1826,quick,4600,63237,32194,0.0453190803527832
1827,quick,4600,62307,34339,0.045470237731933594
1828,quick,4600,65751,36988,0.057077884674072266
1829,quick,4600,67334,41602,0.056748151779174805
1830,dpquick,4600,58215,32580,0.02490687370300293
1831,dpquick,4600,59532,32463,0.025252103805541992
1832,dpquick,4600,58270,34164,0.024738788604736328
1833,dpquick,4600,59825,32248,0.025509119033813477
1834,dpquick,4600,62564,33777,0.025265216827392578
1835,dpquick,4600,59806,28965,0.02637195587158203
1836,dpquick,4600,56012,30936,0.025498151779174805
1837,dpquick,4600,58852,31339,0.026139259338378906
1838,dpquick,4600,58151,32451,0.024223804473876953
1839,dpquick,4600,58239,33225,0.024374961853027344
1840,insert,4700,5521798,5517107,4.201684236526489
1841,insert,4700,5587812,5583119,4.18882417678833
1842,insert,4700,5563290,5558600,4.1646888256073
1843,insert,4700,5574412,5569722,4.275661945343018
1844,insert,4700,5514924,5510230,4.125827789306641
1845,insert,4700,5476831,5472139,3.988116979598999
1846,insert,4700,5534271,5529580,4.015826940536499
1847,insert,4700,5413948,5409255,3.936485767364502
1848,insert,4700,5551982,5547294,4.0379798412323
1849,insert,4700,5532273,5527581,3.9939498901367188
1850,merge,4700,51388,57608,0.07642030715942383
1851,merge,4700,51466,57608,0.07643318176269531
1852,merge,4700,51467,57608,0.07621192932128906
1853,merge,4700,51514,57608,0.07630419731140137
1854,merge,4700,51449,57608,0.07633090019226074
1855,merge,4700,51521,57608,0.07663893699645996
1856,merge,4700,51486,57608,0.07639288902282715
1857,merge,4700,51439,57608,0.07636404037475586
1858,merge,4700,51448,57608,0.0764920711517334
1859,merge,4700,51534,57608,0.07691502571105957
1860,quick,4700,73314,47630,0.0550229549407959
1861,quick,4700,66911,33773,0.047441959381103516
1862,quick,4700,74511,39142,0.05262303352355957
1863,quick,4700,65763,38676,0.04857683181762695
1864,quick,4700,66650,37117,0.048629045486450195
1865,quick,4700,64895,37626,0.04784893989562988
1866,quick,4700,64710,39404,0.048645973205566406
1867,quick,4700,62577,38304,0.04736208915710449
1868,quick,4700,65629,36702,0.04800605773925781
1869,quick,4700,71512,47818,0.05459094047546387
1870,dpquick,4700,59720,33724,0.024630069732666016
1871,dpquick,4700,60112,34556,0.02528095245361328
1872,dpquick,4700,61286,34234,0.025032997131347656
1873,dpquick,4700,60288,33350,0.023260831832885742
1874,dpquick,4700,58605,32832,0.02438497543334961
1875,dpquick,4700,59738,31845,0.023285865783691406
1876,dpquick,4700,58295,31039,0.023693084716796875
1877,dpquick,4700,61283,33254,0.023651838302612305
1878,dpquick,4700,60104,30503,0.02318286895751953
1879,dpquick,4700,58337,31735,0.02279496192932129
1880,insert,4800,5810288,5805494,4.2731850147247314
1881,insert,4800,5666576,5661784,4.113296985626221
1882,insert,4800,5827101,5822306,4.252652168273926
1883,insert,4800,5791150,5786360,4.389719009399414
1884,insert,4800,5766814,5762019,4.180721998214722
1885,insert,4800,5769247,5764454,4.20500922203064
1886,insert,4800,5809229,5804439,4.1928839683532715
1887,insert,4800,5852781,5847987,4.242841005325317
1888,insert,4800,5716312,5711522,4.262030839920044
1889,insert,4800,5815034,5810243,4.225471019744873
1890,merge,4800,52718,59008,0.08127999305725098
1891,merge,4800,52738,59008,0.07869601249694824
1892,merge,4800,52772,59008,0.07860994338989258
1893,merge,4800,52737,59008,0.0785980224609375
1894,merge,4800,52720,59008,0.07839298248291016
1895,merge,4800,52816,59008,0.07828927040100098
1896,merge,4800,52776,59008,0.07841086387634277
1897,merge,4800,52779,59008,0.07845020294189453
1898,merge,4800,52690,59008,0.07823324203491211
1899,merge,4800,52711,59008,0.07807016372680664
1900,quick,4800,65438,41129,0.049462080001831055
1901,quick,4800,65030,36170,0.047564029693603516
1902,quick,4800,69686,43410,0.051982879638671875
1903,quick,4800,67135,37982,0.0492401123046875
1904,quick,4800,63656,36741,0.04743599891662598
1905,quick,4800,67774,41828,0.0505681037902832
1906,quick,4800,70094,42704,0.05209803581237793
1907,quick,4800,68055,39025,0.049878835678100586
1908,quick,4800,66162,37822,0.04938077926635742
1909,quick,4800,68412,40355,0.050505876541137695
1910,dpquick,4800,61572,36860,0.02630305290222168
1911,dpquick,4800,59883,33800,0.025079011917114258
1912,dpquick,4800,61671,34416,0.026192903518676758
